date,consumption_mwh_day,temp_mean_c,is_holiday
2006-08-01,357.15231,13.2,0
2006-08-02,359.88690500004,14.2,0
2006-08-03,360.52515500004,15.4,0
2006-08-04,362.38465499999995,17.4,0
2006-08-05,334.99659,19.4,0
2006-08-06,298.27101500004005,21.9,0
2006-08-07,358.97468499996,22.3,0
2006-08-08,371.01853500000004,23.0,0
2006-08-09,371.19707000004,22.3,0
2006-08-10,377.67951,23.1,0
2006-08-11,378.97104999996003,20.4,0
2006-08-12,345.80349999995997,22.8,0
2006-08-13,305.26805499996,23.1,0
2006-08-14,369.438345,23.7,0
2006-08-15,379.64205999996,23.7,0
2006-08-16,387.70737999996004,22.2,0
2006-08-17,384.28620500004,18.2,0
2006-08-18,379.55312000004,17.9,0
2006-08-19,347.067405,17.4,0
2006-08-20,303.691665,16.7,0
2006-08-21,352.39208499996,12.2,0
2006-08-22,358.47104000004,11.6,0
2006-08-23,362.71358000004,15.5,0
2006-08-24,366.22610999999995,17.0,0
2006-08-25,372.23589999996,20.8,0
2006-08-26,344.08176999996,23.4,0
2006-08-27,306.220185,20.5,0
2006-08-28,361.41867,17.6,0
2006-08-29,362.39159000004,12.5,0
2006-08-30,358.96760499996003,12.7,0
2006-08-31,362.24744499996,15.3,0
2006-09-01,364.64609499996004,17.3,0
2006-09-02,336.87646500000005,18.4,0
2006-09-03,297.26706999996,18.5,0
2006-09-04,344.99673500004,11.6,0
2006-09-05,346.81578999996003,9.3,0
2006-09-06,348.49286000003997,9.8,0
2006-09-07,312.694575,14.1,1
2006-09-08,335.600145,18.1,0
2006-09-09,318.96611499996004,21.6,0
2006-09-10,292.90902500004006,22.3,0
2006-09-11,357.39090999996,23.7,0
2006-09-12,376.24775999999997,25.3,0
2006-09-13,382.11056499996,24.0,0
2006-09-14,384.26474199996,25.5,0
2006-09-15,388.79256999996,25.9,0
2006-09-16,355.89216,17.2,0
2006-09-17,309.83220650004,15.7,0
2006-09-18,363.59523999996003,17.1,0
2006-09-19,368.67795,17.3,0
2006-09-20,373.71471,19.0,0
2006-09-21,368.60210499996003,19.0,0
2006-09-22,367.920075,17.7,0
2006-09-23,342.37890999996,21.0,0
2006-09-24,299.581665,15.0,0
2006-09-25,348.32950500000004,13.7,0
2006-09-26,357.84164000004,14.5,0
2006-09-27,358.66502499996,17.3,0
2006-09-28,362.59403499996,20.2,0
2006-09-29,367.11924999996,17.1,0
2006-09-30,336.37961700000005,15.8,0
2006-10-01,292.53003099996,17.8,0
2006-10-02,354.61659,20.2,0
2006-10-03,366.92169,20.3,0
2006-10-04,371.44737,20.5,0
2006-10-05,377.0634,22.5,0
2006-10-06,378.04008,20.2,0
2006-10-07,344.00564000004,17.8,0
2006-10-08,302.19545499996,18.4,0
2006-10-09,356.73665649996,18.5,0
2006-10-10,368.77628499996,19.9,0
2006-10-11,372.50160500004,23.1,0
2006-10-12,327.80546000003994,22.2,1
2006-10-13,351.68562,19.2,0
2006-10-14,330.04609500000004,19.9,0
2006-10-15,303.01866500003996,21.7,0
2006-10-16,367.20224499996004,21.3,0
2006-10-17,375.87107499996,18.7,0
2006-10-18,369.90648,16.4,0
2006-10-19,368.88201500004004,16.6,0
2006-10-20,362.20019499996,16.4,0
2006-10-21,326.28362000004,15.6,0
2006-10-22,290.26224,16.4,0
2006-10-23,346.14057500004,16.6,0
2006-10-24,358.634955,18.3,0
2006-10-25,367.63815500004,21.6,0
2006-10-26,377.79569499996,24.5,0
2006-10-27,380.32146000000006,19.2,0
2006-10-28,346.2357,18.0,0
2006-10-29,299.93222000004005,18.2,0
2006-10-30,365.28405500004,21.0,0
2006-10-31,383.02749,22.8,0
2006-11-01,386.576415,21.5,0
2006-11-02,337.74923499996,21.9,1
2006-11-03,363.23858499996004,21.6,0
2006-11-04,335.94945999996,20.9,0
2006-11-05,287.18525999999997,20.0,0
2006-11-06,366.18302000004,22.2,0
2006-11-07,377.27616500004,18.9,0
2006-11-08,367.74343500000003,16.2,0
2006-11-09,365.40008499996003,15.9,0
2006-11-10,361.63748499996,14.6,0
2006-11-11,327.405795,15.9,0
2006-11-12,290.38509999995995,16.1,0
2006-11-13,348.12030000000004,17.2,0
2006-11-14,360.44081499995997,18.5,0
2006-11-15,325.74950000004003,20.5,1
2006-11-16,370.75874000004,23.6,0
2006-11-17,385.56716000004,,0
2006-11-18,354.69820500000003,24.1,0
2006-11-19,313.924755,21.7,0
2006-11-20,351.943095,20.3,1
2006-11-21,376.91654000003996,18.3,0
2006-11-22,377.788005,21.2,0
2006-11-23,381.05256,21.7,0
2006-11-24,385.26252999995995,22.0,0
2006-11-25,361.53741500004,24.4,0
2006-11-26,321.51394500000004,21.8,0
2006-11-27,382.14828500004,22.0,0
2006-11-28,389.13590499995996,22.8,0
2006-11-29,389.68746999996006,23.0,0
2006-11-30,383.69228499996,20.1,0
2006-12-01,368.77584,19.1,0
2006-12-02,339.72672,20.0,0
2006-12-03,307.70698250004,22.8,0
2006-12-04,378.17675000004,22.9,0
2006-12-05,387.64506500004,22.3,0
2006-12-06,390.48065000004004,23.1,0
2006-12-07,383.73201999995996,20.0,0
2006-12-08,372.40299000000005,19.8,0
2006-12-09,344.00459000004,19.5,0
2006-12-10,307.238835,20.2,0
2006-12-11,366.62517999996,19.5,0
2006-12-12,374.18837000004,19.3,0
2006-12-13,380.97290000004,21.5,0
2006-12-14,386.29931499995996,23.1,0
2006-12-15,390.09810000000004,23.6,0
2006-12-16,350.80542,23.7,0
2006-12-17,317.25342999996,24.6,0
2006-12-18,380.78363000004,25.9,0
2006-12-19,392.61719499996,25.9,0
2006-12-20,390.50772,23.8,0
2006-12-21,389.09084999999993,24.4,0
2006-12-22,380.86338,23.7,0
2006-12-23,342.00099999996,22.1,0
2006-12-24,308.49297,22.6,0
2006-12-25,284.77668,23.8,1
2006-12-26,353.32584999996004,24.2,0
2006-12-27,364.40564499996003,22.9,0
2006-12-28,361.881285,22.2,0
2006-12-29,348.49235999999996,21.4,0
2006-12-30,319.85778999996,21.2,0
2006-12-31,294.63291999996,21.2,0
2007-01-01,267.440805,21.3,1
2007-01-02,330.72008499996,21.9,0
2007-01-03,350.04675999996005,22.1,0
2007-01-04,356.28075999995997,22.3,0
2007-01-05,361.50219500004005,22.1,0
2007-01-06,336.96536499996,22.2,0
2007-01-07,309.11166000000003,23.7,0
2007-01-08,367.63089999996,21.9,0
2007-01-09,376.22050500000006,20.7,0
2007-01-10,375.45932000004,21.8,0
2007-01-11,379.20771500004,23.8,0
2007-01-12,388.32360000000006,25.8,0
2007-01-13,349.753245,21.7,0
2007-01-14,307.27454499995997,22.8,0
2007-01-15,363.83255000004004,21.5,0
2007-01-16,371.43035499996,20.6,0
2007-01-17,374.76960999996004,22.2,0
2007-01-18,384.22988000004,22.7,0
2007-01-19,389.87854500000003,24.1,0
2007-01-20,358.10537499996,24.2,0
2007-01-21,317.51177499996004,21.8,0
2007-01-22,369.770055,19.8,0
2007-01-23,374.87243000003997,19.8,0
2007-01-24,378.98562,22.0,0
2007-01-25,380.23975500000006,22.9,1
2007-01-26,388.16017500000004,24.4,0
2007-01-27,356.50867500000004,24.1,0
2007-01-28,321.680355,24.7,0
2007-01-29,382.92149499996003,23.7,0
2007-01-30,390.250185,22.0,0
2007-01-31,386.05112000004,21.5,0
2007-02-01,388.49088999996,23.1,0
2007-02-02,389.51301500004,22.8,0
2007-02-03,351.64670000004,22.5,0
2007-02-04,314.627145,22.1,0
2007-02-05,380.807055,23.6,0
2007-02-06,393.04119999996,24.5,0
2007-02-07,396.9836849999999,25.6,0
2007-02-08,398.48306499996,22.3,0
2007-02-09,398.34420500004,24.1,0
2007-02-10,365.82137499995997,25.5,0
2007-02-11,326.98102500000005,22.3,0
2007-02-12,370.118685,19.6,0
2007-02-13,374.42707499999995,19.5,0
2007-02-14,380.37201000000005,20.3,0
2007-02-15,382.84245,21.0,0
2007-02-16,388.74704000004,22.8,0
2007-02-17,351.74852000004,25.5,0
2007-02-18,315.39006999996,25.2,0
2007-02-19,338.68475499996003,23.9,0
2007-02-20,336.90779499996,23.2,1
2007-02-21,373.59875499996,23.9,0
2007-02-22,397.16478999996,24.7,0
2007-02-23,398.89168499999994,25.7,0
2007-02-24,368.53544000004,26.6,0
2007-02-25,331.405755,24.5,0
2007-02-26,390.94817499996,22.1,0
2007-02-27,399.43812,22.2,0
2007-02-28,402.2116950000001,,0
2007-03-01,400.30299999996004,25.5,0
2007-03-02,403.42693499999996,26.6,0
2007-03-03,371.73707199996,,0
2007-03-04,329.73783000000003,,0
2007-03-05,395.57093499996,,0
2007-03-06,408.3221295000001,25.0,0
2007-03-07,411.08102499996,24.2,0
2007-03-08,412.3776345,23.8,0
2007-03-09,412.51046349995994,26.2,0
2007-03-10,376.61594900004,24.9,0
2007-03-11,337.70547099996,23.7,0
2007-03-12,402.02588000004005,23.9,0
2007-03-13,411.95567199996003,23.6,0
2007-03-14,410.4733185,22.5,0
2007-03-15,410.90292450000004,24.3,0
2007-03-16,413.93476749996,23.9,0
2007-03-17,372.31428399996,21.4,0
2007-03-18,328.22294750004,21.6,0
2007-03-19,388.77420299999994,22.4,0
2007-03-20,397.66568300003996,21.6,0
2007-03-21,396.94725249996003,22.4,0
2007-03-22,401.61995550000006,22.5,0
2007-03-23,406.15381400004003,22.8,0
2007-03-24,370.79776899996,23.9,0
2007-03-25,333.69548349996,23.1,0
2007-03-26,398.73140549999994,23.4,0
2007-03-27,413.9560089999601,24.4,0
2007-03-28,417.45498999996005,25.4,0
2007-03-29,418.02923000004,24.1,0
2007-03-30,417.60760650000003,25.0,0
2007-03-31,384.85330299996,25.5,0
2007-04-01,344.022825,24.5,0
2007-04-02,407.90167500000007,24.1,0
2007-04-03,415.16794500000003,24.5,0
2007-04-04,417.08765499995997,23.8,0
2007-04-05,407.46508500000004,20.9,0
2007-04-06,329.63250500003994,19.1,1
2007-04-07,338.21670500004,20.9,0
2007-04-08,317.63939499996,20.8,1
2007-04-09,379.57553000004,20.4,0
2007-04-10,387.95787999996,19.9,0
2007-04-11,392.72224499999993,21.7,0
2007-04-12,400.75119500003996,23.6,0
2007-04-13,402.14477999999997,21.5,0
2007-04-14,369.19329500004005,21.6,0
2007-04-15,330.282525,22.0,0
2007-04-16,388.66833500004003,21.7,0
2007-04-17,397.10732499996004,21.0,0
2007-04-18,394.97138499996004,20.9,0
2007-04-19,396.69468500003995,21.5,0
2007-04-20,397.84701000000007,,0
2007-04-21,349.65281499995996,21.7,1
2007-04-22,325.52906499996,22.1,0
2007-04-23,382.191465,22.8,0
2007-04-24,403.21488999995995,24.6,0
2007-04-25,408.15749000004007,24.8,0
2007-04-26,410.8133349999599,24.3,0
2007-04-27,395.41116999995995,18.9,0
2007-04-28,344.54888499996,16.4,0
2007-04-29,304.45461,18.5,0
2007-04-30,346.99775499996,19.0,0
2007-05-01,314.861625,19.1,1
2007-05-02,367.93076000004004,20.6,0
2007-05-03,377.68816499999997,20.1,0
2007-05-04,378.09386000004,19.1,0
2007-05-05,343.90536500004004,21.0,0
2007-05-06,310.64205500004,21.9,0
2007-05-07,373.98354999996,21.8,0
2007-05-08,386.77430499996,20.2,0
2007-05-09,375.05936000004,14.3,0
2007-05-10,361.55282499995997,13.8,0
2007-05-11,367.19867000004,16.2,0
2007-05-12,343.80537500004,18.8,0
2007-05-13,304.66185500004,18.8,0
2007-05-14,368.40479499996,19.8,0
2007-05-15,379.89879500004,17.9,0
2007-05-16,384.02747000004,21.1,0
2007-05-17,389.6075850000001,22.0,0
2007-05-18,389.29586000003997,20.7,0
2007-05-19,352.43645499996,17.3,0
2007-05-20,308.97485000004,16.8,0
2007-05-21,369.88239999996,21.1,0
2007-05-22,381.72378999996,19.1,0
2007-05-23,379.82610999995995,17.3,0
2007-05-24,365.96664500004,12.9,0
2007-05-25,357.93063999996,11.5,0
2007-05-26,331.91118500004006,14.9,0
2007-05-27,302.01086000004,16.2,0
2007-05-28,358.32086000004,16.2,0
2007-05-29,367.94214500004,14.7,0
2007-05-30,360.80846000004,10.6,0
2007-05-31,360.78684,12.9,0
2007-06-01,364.48103000004,18.6,0
2007-06-02,341.59817499996007,17.6,0
2007-06-03,303.43557500004,16.6,0
2007-06-04,348.38207000004,13.0,0
2007-06-05,357.60519,13.9,0
2007-06-06,360.93231999996,16.5,0
2007-06-07,325.88574,20.0,1
2007-06-08,352.64402000004,,0
2007-06-09,335.04975,20.3,0
2007-06-10,302.95149999996,21.0,0
2007-06-11,360.42789500004,20.8,0
2007-06-12,375.22406499996,20.8,0
2007-06-13,372.62985999996,20.9,0
2007-06-14,376.22018000004,21.2,0
2007-06-15,377.58614000004,21.9,0
2007-06-16,348.533925,17.9,0
2007-06-17,309.00843,20.0,0
2007-06-18,366.05793,20.4,0
2007-06-19,376.095,19.2,0
2007-06-20,375.770625,19.7,0
2007-06-21,374.04923000004004,20.0,0
2007-06-22,373.37300000004,20.0,0
2007-06-23,344.58105,21.0,0
2007-06-24,309.04983500004,18.4,0
2007-06-25,363.22905500004,14.9,0
2007-06-26,373.83741999996,18.6,0
2007-06-27,374.48198499996,20.5,0
2007-06-28,377.25099500004,19.4,0
2007-06-29,373.48991499996004,15.3,0
2007-06-30,341.43258000000003,16.3,0
2007-07-01,302.93048499996,14.1,0
2007-07-02,357.01292499996003,15.4,0
2007-07-03,368.40491000004005,16.8,0
2007-07-04,371.31294999996,18.3,0
2007-07-05,373.94274999996003,20.3,0
2007-07-06,373.09638500004,21.8,0
2007-07-07,348.13050999996,22.3,0
2007-07-08,306.53678000004,21.2,0
2007-07-09,333.61539500004,20.7,1
2007-07-10,372.78020000004,21.8,0
2007-07-11,374.40189000000004,15.5,0
2007-07-12,371.22598500000004,11.6,0
2007-07-13,372.35660000004003,18.3,0
2007-07-14,346.43426999999997,21.3,0
2007-07-15,310.19826,19.0,0
2007-07-16,363.14604500004,14.8,0
2007-07-17,374.59520000004,15.8,0
2007-07-18,373.89611499996,15.4,0
2007-07-19,369.51233000004,13.0,0
2007-07-20,368.81106,14.9,0
2007-07-21,343.99979000004,19.0,0
2007-07-22,310.79660499996,22.0,0
2007-07-23,372.56235999996,19.3,0
2007-07-24,381.18519,13.9,0
2007-07-25,380.67981,16.9,0
2007-07-26,366.82862499995997,11.4,0
2007-07-27,364.79689499999995,11.0,0
2007-07-28,336.31028999999995,10.0,0
2007-07-29,298.02693,8.6,0
2007-07-30,350.45157500004,9.4,0
2007-07-31,363.45855500004,13.5,0
2007-08-01,365.93175500003997,18.6,0
2007-08-02,370.50315500004,19.3,0
2007-08-03,373.895955,18.2,0
2007-08-04,345.50247999996003,20.1,0
2007-08-05,309.31245500004,15.6,0
2007-08-06,365.04497000004005,18.3,0
2007-08-07,377.38352499996006,20.7,0
2007-08-08,380.53355499995996,15.6,0
2007-08-09,381.94053500004,18.2,0
2007-08-10,384.12188000004,21.7,0
2007-08-11,352.65233000004,16.6,0
2007-08-12,309.43671999996,14.6,0
2007-08-13,368.19338499996,17.9,0
2007-08-14,380.092485,20.1,0
2007-08-15,378.91454000004,20.7,0
2007-08-16,381.42993,20.1,0
2007-08-17,381.92432499996,15.8,0
2007-08-18,349.75698500004,16.2,0
2007-08-19,315.027975,16.1,0
2007-08-20,368.92008999996,18.0,0
2007-08-21,378.51823299996005,13.4,0
2007-08-22,379.49944899996,13.8,0
2007-08-23,383.27850500004,19.5,0
2007-08-24,385.811175,22.8,0
2007-08-25,358.28174499996004,23.5,0
2007-08-26,322.182765,25.0,0
2007-08-27,381.64739499996,20.3,0
2007-08-28,386.45396000003996,,0
2007-08-29,384.91509999996003,13.7,0
2007-08-30,385.08105,15.3,0
2007-08-31,384.46673499995995,19.0,0
2007-09-01,356.301465,21.1,0
2007-09-02,318.49680999996,18.6,0
2007-09-03,378.445602,19.5,0
2007-09-04,390.61972100003993,21.7,0
2007-09-05,390.67094300004,21.3,0
2007-09-06,392.63136399995994,22.5,0
2007-09-07,344.478072,22.4,1
2007-09-08,339.10459100004005,20.1,0
2007-09-09,315.260043,17.5,0
2007-09-10,377.52348099996004,19.1,0
2007-09-11,389.90767400004006,19.4,0
2007-09-12,393.347445,19.0,0
2007-09-13,393.80475600000005,19.6,0
2007-09-14,396.19723299995997,22.6,0
2007-09-15,368.944839,23.4,0
2007-09-16,327.78702699996,20.8,0
2007-09-17,386.175471,17.1,0
2007-09-18,394.79370699996,17.3,0
2007-09-19,399.401559,21.2,0
2007-09-20,405.37424499995996,26.8,0
2007-09-21,406.92939200004,21.8,0
2007-09-22,374.43409899996,23.1,0
2007-09-23,337.03941699996,26.0,0
2007-09-24,396.09427299995997,21.4,0
2007-09-25,385.514652,12.2,0
2007-09-26,383.587014,13.5,0
2007-09-27,389.79654800004005,18.3,0
2007-09-28,399.74987999999996,20.8,0
2007-09-29,366.12275000004,17.1,0
2007-09-30,321.22593099996004,14.9,0
2007-10-01,376.244205,16.6,0
2007-10-02,388.95399999996,17.2,0
2007-10-03,392.89179999995997,16.7,0
2007-10-04,395.62814499996,17.0,0
2007-10-05,399.03257999999994,19.1,0
2007-10-06,371.19500999999997,23.0,0
2007-10-07,333.70212,23.2,0
2007-10-08,392.735565,19.2,0
2007-10-09,404.201565,20.3,0
2007-10-10,408.23478,24.2,0
2007-10-11,408.04193499996006,21.9,0
2007-10-12,354.63675999996,25.2,1
2007-10-13,357.10161,25.0,0
2007-10-14,314.16876999996,18.8,0
2007-10-15,388.20290000004,18.9,0
2007-10-16,408.61761500004,23.6,0
2007-10-17,411.4643600000401,20.3,0
2007-10-18,405.62158500000004,17.3,0
2007-10-19,394.30298999999997,16.7,0
2007-10-20,365.23991499996004,21.9,0
2007-10-21,334.931955,25.4,0
2007-10-22,390.0864,19.6,0
2007-10-23,395.39395499999995,16.9,0
2007-10-24,390.04110500004003,16.2,0
2007-10-25,389.06889,17.7,0
2007-10-26,391.57014000000004,21.8,0
2007-10-27,366.10697499996,22.0,0
2007-10-28,332.35086500004,22.7,0
2007-10-29,403.73688999996,24.6,0
2007-10-30,413.45594000003996,22.2,0
2007-10-31,414.8177499999601,23.7,0
2007-11-01,414.88595499996006,25.6,0
2007-11-02,358.39296999996003,24.1,1
2007-11-03,359.51153000004,22.2,0
2007-11-04,327.77543499996,19.8,0
2007-11-05,376.73906000004,16.7,0
2007-11-06,386.4114149999999,19.7,0
2007-11-07,392.90640500004,20.7,0
2007-11-08,397.593285,21.5,0
2007-11-09,400.16541000000007,22.7,0
2007-11-10,373.35581000004004,22.6,0
2007-11-11,335.14716999996,21.8,0
2007-11-12,386.552685,17.2,0
2007-11-13,385.07118500004003,19.2,0
2007-11-14,394.14644499996,22.0,0
2007-11-15,354.20553,17.5,1
2007-11-16,365.76017000004,15.6,0
2007-11-17,343.47885999996004,18.2,0
2007-11-18,317.09690499996,22.1,0
2007-11-19,381.22605000000004,21.5,0
2007-11-20,377.10458000004,20.3,1
2007-11-21,392.62010499996,18.6,0
2007-11-22,387.4084149999601,16.9,0
2007-11-23,389.17218999996,17.7,0
2007-11-24,367.34643,21.1,0
2007-11-25,331.803,23.2,0
2007-11-26,392.674125,21.9,0
2007-11-27,395.16627999996,18.2,0
2007-11-28,390.26703500004,17.8,0
2007-11-29,387.76888499999995,17.4,0
2007-11-30,388.62836499996,18.1,0
2007-12-01,360.48212499996,18.4,0
2007-12-02,327.33569000004,21.6,0
2007-12-03,392.62080500004004,22.5,0
2007-12-04,409.5464300000401,23.1,0
2007-12-05,410.30217500004,23.1,0
2007-12-06,416.22348999996,23.8,0
2007-12-07,410.49638000004006,19.4,0
2007-12-08,372.474645,22.2,0
2007-12-09,342.15708500004,24.2,0
2007-12-10,407.50971999996005,23.6,0
2007-12-11,417.61141499999997,24.5,0
2007-12-12,416.6987250000001,20.5,0
2007-12-13,402.27494499996,16.8,0
2007-12-14,394.95148500000005,17.6,0
2007-12-15,364.59480500004,19.5,0
2007-12-16,331.13460999996,20.8,0
2007-12-17,389.8815450000001,20.1,0
2007-12-18,400.667055,20.4,0
2007-12-19,402.43281,19.1,0
2007-12-20,392.10996500004,19.4,0
2007-12-21,383.07501999996,20.3,0
2007-12-22,353.95593999996,21.9,0
2007-12-23,324.038415,21.2,0
2007-12-24,325.24034499996003,22.5,0
2007-12-25,293.38629,23.2,1
2007-12-26,364.57251500004,24.3,0
2007-12-27,381.20490500004,25.9,0
2007-12-28,386.81583500004,27.5,0
2007-12-29,361.25684000004003,27.1,0
2007-12-30,334.34481500004,27.3,0
2007-12-31,339.35255000004,26.8,0
2008-01-01,308.420475,23.9,1
2008-01-02,378.86636000004,22.1,0
2008-01-03,396.7611800000401,24.2,0
2008-01-04,403.34648000003995,24.7,0
2008-01-05,376.261005,22.9,0
2008-01-06,333.25015499999995,21.7,0
2008-01-07,381.648525,21.2,0
2008-01-08,389.87388000000004,21.4,0
2008-01-09,391.48968500004,22.0,0
2008-01-10,396.72314000004,23.7,0
2008-01-11,403.8960599999999,25.4,0
2008-01-12,372.94847499996,23.6,0
2008-01-13,331.25142,21.7,0
2008-01-14,389.00999000004,22.3,0
2008-01-15,393.423285,21.9,0
2008-01-16,394.87437500003995,23.4,0
2008-01-17,400.59374499996,23.7,0
2008-01-18,403.46579499996,23.2,0
2008-01-19,375.32643999996003,22.9,0
2008-01-20,332.94177999996,20.2,0
2008-01-21,378.32520500004,17.8,0
2008-01-22,376.58585499996,17.4,0
2008-01-23,375.548715,18.1,0
2008-01-24,378.89246499996,19.6,0
2008-01-25,374.61192699995996,19.4,1
2008-01-26,349.70939000004,19.7,0
2008-01-27,311.10309999996,19.0,0
2008-01-28,367.836225,19.2,0
2008-01-29,379.56609500004004,18.1,0
2008-01-30,376.31501000004,19.2,0
2008-01-31,380.11377,20.6,0
2008-02-01,381.86162000004,22.9,0
2008-02-02,351.91878999996004,25.8,0
2008-02-03,313.17870549995996,24.4,0
2008-02-04,329.00404850004,18.9,0
2008-02-05,322.32854000004,19.9,1
2008-02-06,356.59823499995997,20.4,0
2008-02-07,375.04086500004,20.4,0
2008-02-08,381.82122999996,21.8,0
2008-02-09,356.17236999996004,23.6,0
2008-02-10,327.46500999996,24.8,0
2008-02-11,393.50631,24.4,0
2008-02-12,406.69714850004004,25.8,0
2008-02-13,410.993175,23.7,0
2008-02-14,413.24817999996003,24.3,0
2008-02-15,408.45747999996,,0
2008-02-16,373.86453,23.6,0
2008-02-17,339.31887,24.4,0
2008-02-18,399.1908050000401,22.0,0
2008-02-19,401.9528700000001,22.0,0
2008-02-20,406.03287999995996,21.9,0
2008-02-21,407.43891,22.6,0
2008-02-22,408.02157,22.9,0
2008-02-23,377.33220500004,22.9,0
2008-02-24,334.31792499996004,21.3,0
2008-02-25,390.14925999996,21.5,0
2008-02-26,397.61419500000005,21.3,0
2008-02-27,400.1170650000001,21.3,0
2008-02-28,399.50595,20.9,0
2008-02-29,399.97266999996,21.2,0
2008-03-01,370.82184,23.4,0
2008-03-02,337.48688000004,24.9,0
2008-03-03,404.245215,25.0,0
2008-03-04,415.6423400000401,26.6,0
2008-03-05,423.24003999996,25.0,0
2008-03-06,422.6550399999601,,0
2008-03-07,420.97482,,0
2008-03-08,385.32103500000005,,0
2008-03-09,343.82283999996,,0
2008-03-10,406.23728000004,23.2,0
2008-03-11,415.05666999996004,23.4,0
2008-03-12,415.69531500000005,23.3,0
2008-03-13,411.23477000004004,20.3,0
2008-03-14,397.74267000000003,18.2,0
2008-03-15,365.87954000004,17.7,0
2008-03-16,326.522775,18.2,0
2008-03-17,384.67476999995995,17.9,0
2008-03-18,400.51804500000003,19.9,0
2008-03-19,403.1232600000001,22.1,0
2008-03-20,402.05945000004004,23.0,0
2008-03-21,341.34086499996,22.8,1
2008-03-22,353.331825,23.1,0
2008-03-23,330.51155499996,21.8,1
2008-03-24,398.80652499996,21.8,0
2008-03-25,407.86785,20.7,0
2008-03-26,404.082855,20.1,0
2008-03-27,404.14160999999996,21.7,0
2008-03-28,405.34709000004,22.2,0
2008-03-29,376.50188499996,,0
2008-03-30,332.58449000004003,19.1,0
2008-03-31,388.01709000000005,18.8,0
2008-04-01,398.11878999996003,20.1,0
2008-04-02,403.08906999996,22.6,0
2008-04-03,406.61991999996,20.6,0
2008-04-04,400.32888500004,18.6,0
2008-04-05,362.29178499996,18.2,0
2008-04-06,323.02382499995997,18.9,0
2008-04-07,386.70065999999997,20.8,0
2008-04-08,400.73802999995996,21.2,0
2008-04-09,407.23467000000005,22.2,0
2008-04-10,413.33269500000006,23.6,0
2008-04-11,414.28398999996,23.6,0
2008-04-12,384.8891150000401,24.4,0
2008-04-13,344.48916999996004,24.5,0
2008-04-14,404.47621499999997,21.8,0
2008-04-15,400.91772500004,17.1,0
2008-04-16,400.1541500000401,19.6,0
2008-04-17,406.26309999996,21.4,0
2008-04-18,404.06558499996,19.2,0
2008-04-19,370.67160999996,19.8,0
2008-04-20,329.22512499996003,19.9,0
2008-04-21,336.94025000004,20.3,1
2008-04-22,393.09716000004,20.9,0
2008-04-23,394.05086000004,20.6,0
2008-04-24,400.33639500000004,20.7,0
2008-04-25,404.02307000004,20.9,0
2008-04-26,373.43406,21.5,0
2008-04-27,337.64553500004,22.5,0
2008-04-28,400.28088,23.8,0
2008-04-29,412.36921499999994,22.3,0
2008-04-30,397.81857,16.4,0
2008-05-01,334.69124499996,15.3,1
2008-05-02,369.81333,16.3,0
2008-05-03,347.796075,17.1,0
2008-05-04,316.93952000004,15.2,0
2008-05-05,374.62103000004,15.8,0
2008-05-06,380.68079499995997,15.8,0
2008-05-07,380.65286000004,14.9,0
2008-05-08,382.79583,16.3,0
2008-05-09,388.19111499996006,15.8,0
2008-05-10,360.91092999996,15.1,0
2008-05-11,315.54240500004,15.2,0
2008-05-12,374.92722500004,15.4,0
2008-05-13,386.42394500004,15.7,0
2008-05-14,387.54825999996,16.5,0
2008-05-15,389.43698499996003,17.7,0
2008-05-16,391.34391999996,17.4,0
2008-05-17,360.82095000000004,16.0,0
2008-05-18,322.73244,19.7,0
2008-05-19,386.50410999995995,21.2,0
2008-05-20,395.95774500000005,21.1,0
2008-05-21,394.69421000004,20.5,0
2008-05-22,350.620605,20.6,1
2008-05-23,374.48397500004,20.4,0
2008-05-24,352.04816000004,19.9,0
2008-05-25,323.05874499996,20.9,0
2008-05-26,384.27165,20.6,0
2008-05-27,395.87438499995994,20.2,0
2008-05-28,399.83726000004003,21.6,0
2008-05-29,397.717125,19.7,0
2008-05-30,393.46490000003996,16.3,0
2008-05-31,355.33811499996,12.0,0
2008-06-01,312.78593499996,13.2,0
2008-06-02,367.96641500004,14.4,0
2008-06-03,381.48438500004,17.7,0
2008-06-04,386.86102500000004,17.9,0
2008-06-05,388.95011999999997,19.4,0
2008-06-06,393.15273500004,20.7,0
2008-06-07,366.352095,19.0,0
2008-06-08,328.56144500004007,20.2,0
2008-06-09,387.1716,21.1,0
2008-06-10,397.64258000003997,20.0,0
2008-06-11,395.95565000004,15.6,0
2008-06-12,398.779845,18.4,0
2008-06-13,396.2762150000401,18.4,0
2008-06-14,369.36324500004,21.3,0
2008-06-15,330.47673999996,19.5,0
2008-06-16,378.54363,11.6,0
2008-06-17,384.1662650000401,11.7,0
2008-06-18,391.87716999995996,16.2,0
2008-06-19,390.80277500004,17.3,0
2008-06-20,396.03091499999994,20.9,0
2008-06-21,370.77549,19.6,0
2008-06-22,325.70577000000003,14.3,0
2008-06-23,378.78057,12.0,0
2008-06-24,387.3669,12.9,0
2008-06-25,389.09258499996,13.4,0
2008-06-26,388.92326499996,15.0,0
2008-06-27,387.37059500004,16.6,0
2008-06-28,361.95632499996,18.1,0
2008-06-29,325.279575,18.4,0
2008-06-30,381.18422499996,18.4,0
2008-07-01,388.82313999995995,19.0,0
2008-07-02,393.28055499996003,18.2,0
2008-07-03,393.26272500000005,17.6,0
